10.0.2.2 - - [15/Oct/2017:06:20:37 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:20:37 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:20:37 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "http://192.168.1.9/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:20:38 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "http://192.168.1.9/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:23:35 +0000] "GET /html/ HTTP/1.1" 200 269 "http://192.168.1.9/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:23:38 +0000] "GET /html/tests/ HTTP/1.1" 200 191 "http://192.168.1.9/html/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:23:39 +0000] "GET /html/tests/gresillementios/ HTTP/1.1" 200 270 "http://192.168.1.9/html/tests/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:23:39 +0000] "GET /html/tests/gresillementios/howler.js HTTP/1.1" 200 91915 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:23:39 +0000] "GET /html/tests/gresillementios/bg4.mp3 HTTP/1.1" 200 2759390 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:23:39 +0000] "GET /html/tests/gresillementios/wmf.mp4 HTTP/1.1" 206 6738139 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:24:02 +0000] "GET /html/tests/gresillementios/ HTTP/1.1" 200 270 "http://192.168.1.9/html/tests/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:24:02 +0000] "GET /html/tests/gresillementios/howler.js HTTP/1.1" 304 0 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:24:03 +0000] "GET /html/tests/gresillementios/bg3.mp3 HTTP/1.1" 200 3358157 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:24:27 +0000] "GET /html/tests/gresillementios/ HTTP/1.1" 200 270 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_1 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A402 MicroMessenger/6.5.18 NetType/WIFI Language/en"
10.0.2.2 - - [15/Oct/2017:06:24:27 +0000] "GET /html/tests/gresillementios/howler.js HTTP/1.1" 200 91915 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_1 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A402 MicroMessenger/6.5.18 NetType/WIFI Language/en"
10.0.2.2 - - [15/Oct/2017:06:24:29 +0000] "GET /html/tests/gresillementios/bg3.mp3 HTTP/1.1" 200 3358157 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_1 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A402 MicroMessenger/6.5.18 NetType/WIFI Language/en"
10.0.2.2 - - [15/Oct/2017:06:25:40 +0000] "GET /html/tests/gresillementios/ HTTP/1.1" 200 307 "http://192.168.1.9/html/tests/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:25:40 +0000] "GET /html/tests/gresillementios/howler.js HTTP/1.1" 304 0 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:25:59 +0000] "GET /html/tests/gresillementios/ HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:25:59 +0000] "GET /html/tests/gresillementios/howler.js HTTP/1.1" 304 0 "http://192.168.1.9/html/tests/gresillementios/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:26:10 +0000] "GET /html/tests/gresillementios/ HTTP/1.1" 200 307 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_1 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A402 MicroMessenger/6.5.18 NetType/WIFI Language/en"
